OBJECTID,Family,Species,Trophic_Guild,Weight,SOURCE,Weight,Source 2,MUSEUM NUMBER ,Provincia,Localidad,Lat,Long,LATITUDE,LONGITUDE,Elevation,Reference,,,,,,,,
14323,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105961,Orellana,"Parque Nacional Yasuni, 66 KM S OF Pompeya Sur","00 48' 00"" S","76 24' 00"" W",-0.800000,-76.400000,288,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14324,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 2436,Orellana,Concepción,00°47'  S,77°17'  W,-0.783333,-77.283333,350,Albuja 1982,,,,,,,,
14325,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 5679,Orellana,Concepción,00°47'  S,77°17'  W,-0.783333,-77.283333,350,Albuja 1982,,,,,,,,
14326,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 104503,Orellana,"Parque Nacional Yasuni, 59 KM S of Pompeya Sur ","00 47' 00"" S","76 26' 00"" W",-0.783333,-76.433333,243,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14327,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 4426,Orellana,"Zaparo, campamento, Parque Nacional Yasuní","00°46'28"" S","76°12' 08"" W",-0.774444,-76.202222,200,Albuja 1999,,,,,,,,
14328,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105759,Orellana,"Parque Nacional Yasuni, 30 KM SW of Onkone Gare","00 45' 00"" S","76 46' 00"" W",-0.750000,-76.766667,300,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14329,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 5148,Orellana,"Comuna 24 de Mayo, San José de Dahuano","00°43'16"" S","77°25'24"" W",-0.721111,-77.423333,500,This Publication,,,,,,,,
14330,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 5100,Orellana,Cotapino,"00°41' 58.9""  S","77°25' 48"" W",-0.699721,-77.430000,400,This Publication,,,,,,,,
14331,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 3897,Orellana,"Sunka campamento, Parque Nacional Yasuní","00°41'40"" S","76°40'15"" W",-0.694444,-76.670833,290,This Publication,,,,,,,,
14332,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 106024,Orellana,"Parque Nacional Yasuni, 1 KM S of Estacion Cientifica Yasuni","00 41' 00"" S","76 24' 00"" W",-0.683333,-76.400000,265,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14333,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 106074,Orellana,"Parque Nacional Yasuni, 42 KM S, 1 KM E of Pompeya Sur","00 41' 00"" S","76 26' 00"" W",-0.683333,-76.433333,243,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14334,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 106075,Orellana,"Parque Nacional Yasuni, 42 KM S, 1 KM E of Pompeya Sur","00 41' 00"" S","76 26' 00"" W",-0.683333,-76.433333,243,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14335,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 9868,Orellana,"Pozo Tivacuno, cerca al Río Tiputini",9925625N,346141E,-0.672428,-76.382651,250,This Publication,,,,,,,,
14336,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 103994,Orellana,"Parque Nacional Yasuni, Estacion Cientifica Onkone Gare, 38 KM S of Pompeya Sur ",00 39' 00' S,"76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14337,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 103995,Orellana,"Parque Nacional Yasuni, Estacion Cientifica Onkone Gare, 38 KM S of Pompeya Sur ",00 39' 00' S,"76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14338,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105505,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14339,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105929,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14340,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105128,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14341,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105133,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14342,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105134,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14343,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105135,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14344,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105162,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14345,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105169,Orellana,"Parque Nacional Yasuni, Onkone Gare, 38 km of Pompeya Sur","00 39' 00"" S","76 27' 00"" W",-0.650000,-76.450000,236,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14346,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 105612,Orellana,"Parque Nacional Yasuni, 37 KM S of Pompeya Sur","00 38' 00"" S","76 27' 00"" W",-0.633333,-76.450000,257,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14347,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 104479,Orellana,"Parque Nacional Yasuni, 37 KM S of Pompeya Sur ","00 38' 00"" S","76 27' 00"" W",-0.633333,-76.450000,257,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14348,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 10566,Orellana,"Guiyero, Saladero km 34, vía Pompeya - Iro","00 37' 28"" S","76 27' 49.82"" W",-0.624444,-76.472172,,This Publication,,,,,,,,
14349,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,ROM 104065,Orellana,"Parque Nacional Yasuni, 34 KM S of Pompeya Sur ","00 37' 00"" S","76 28' 00"" W",-0.616667,-76.466667,235,"Reid et al. 2000, Clare et al. 2011",,,,,,,,
14350,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 4559,Orellana,"Paujil Pozo petrolero, Nuevo Rocafuerte","00°28'36"" S","75°51'54"" W",-0.476667,-75.865000,200,Albuja 1999,,,,,,,,
14351,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 5044,Orellana,"Río Punino, Comuna San José","00°18'44"" S","77°10'05"" W",-0.312222,-77.168056,360-410,Albuja 1999,,,,,,,,
14352,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 5426,Pastaza,Danta,"01°48'09"" S","76°47'04"" W",-1.802500,-76.784444,250,This Publication,,,,,,,,
14353,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 12399,Pastaza,"Ninamaru, Saladero Lorocachi Parque Nacional Yasuní","1°42'7,19""S",79°9'5422W,-1.702000,-79.165061,188,This Publication,,,,,,,,
14354,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 12401,Pastaza,"Ninamaru, Saladero Lorocachi Parque Nacional Yasuní","1°42'7,19""S",79°9'5422W,-1.702000,-79.165061,188,This Publication,,,,,,,,
14355,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 12391,Pastaza,Lorocachi Parque Nacional Yasuní,"1°36'46,8""S","75°57'57,59""W",-1.613000,-75.965997,219,This Publication,,,,,,,,
14356,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 12406,Pastaza,Lorocachi Parque Nacional Yasuní,"1°36'46,8""S","75°57'57,59""W",-1.613000,-75.965997,188,This Publication,,,,,,,,
14357,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 2286,Pastaza,"Río Villano, pozo petrolero Villano","01°28'15"" S",77°26'  W,-1.470833,-77.433333,400,This Publication,,,,,,,,
14358,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 7120,Pastaza,"Río Villano, pozo petrolero Villano","01°28'15"" S",77°26'  W,-1.470833,-77.433333,400,This Publication,,,,,,,,
14359,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 7127,Pastaza,"Río Villano, pozo petrolero Villano","01°28'15"" S",77°26'  W,-1.470833,-77.433333,400,This Publication,,,,,,,,
14360,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 7132,Pastaza,"Río Villano, pozo petrolero Villano","01°28'15"" S",77°26'  W,-1.470833,-77.433333,400,This Publication,,,,,,,,
14361,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 7137,Pastaza,"Río Villano, pozo petrolero Villano","01°28'15"" S",77°26'  W,-1.470833,-77.433333,400,This Publication,,,,,,,,
14362,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 5425,Pastaza,"Río Acaro, parroquia Curaray","01°23'25"" S","77°24'55"" W",-1.390278,-77.415278,500,This Publication,,,,,,,,
14363,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,AMNH 71656,Pastaza,"Río Curaray, Boca del ",01º22' S,76º57' W,-1.366667,-76.950000,260,Peterson 1968,,,,,,,,
14364,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 12437,Pastaza,"Bameno Saladero Guacamayo, Parque Nacional Yasuní","1°18'25,19""S","76°4'15,5""W",-1.307088,-76.071542,221,This Publication,,,,,,,,
14365,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 12462,Pastaza,"Bameno, Bameno Sur  Parque Nacional Yasuí","1°17'56,39""S","76°8'13,2""W",-1.299000,-76.137000,204,This Publication,,,,,,,,
14366,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 9388,Pastaza,Río Nushino,01°10' S,77°10' W,-1.166667,-77.166667,445,This Publication,,,,,,,,
14367,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 9391,Pastaza,Río Nushino,01°10' S,77°10' W,-1.166667,-77.166667,445,This Publication,,,,,,,,
14368,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 9150,Sucumbíos,Zancudo,00°35' S,75°29' W,-0.583333,-75.483333,200,Albuja 1999,,,,,,,,
14369,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 4364,Sucumbíos,Zábalo comuna Cofán,00°24' S,75°38' W,-0.400000,-75.633333,200,Albuja 1999,,,,,,,,
14370,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 4539,Sucumbíos,Zábalo comuna Cofán,00°24' S,75°38' W,-0.400000,-75.633333,200,Albuja 1999,,,,,,,,
14371,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 9916,Sucumbíos,Río Aguarico (sector Aguarico OCP),00°02'  N,77°24' W,0.033333,-77.400000,425,This Publication,,,,,,,,
14372,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 5023,Sucumbíos,"Zafiro pozo, Río Aguarico","00°03'26.70"" N","77°04'51.12"" W",0.057417,-77.080867,350,Albuja 1999,,,,,,,,
14373,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 11007,Zamora Chinchipe,"Shaime Destacamento, 2 Km  al sureste",04 10' S,78 43' W,-4.166667,-78.716667,1030,This Publication,,,,,,,,
14374,Phyllostomidae,Vampyriscus bidens,HFF,11.50,10 to 13 g (Tirira 2007),11.91,Pacifini et al. 2013,MEPN 11132,Zamora Chinchipe,Mayaycu Alto,"03°58'57""S","78°37'47"" W",-3.982500,-78.629722,900,This Publication,,,,,,,,
14375,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3369,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1989,,,,,,,,
14376,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3371,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1989,,,,,,,,
14377,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3385,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1989,,,,,,,,
14378,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 5683,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1989,,,,,,,,
14379,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3081,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1989,,,,,,,,
14380,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3082,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1989,,,,,,,,
14381,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3088,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1989,,,,,,,,
14382,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3098,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,200,Albuja 1989,,,,,,,,
14383,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3100,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,200,Albuja 1989,,,,,,,,
14384,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3102,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,200,Albuja 1989,,,,,,,,
14385,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3175,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1989,,,,,,,,
14386,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3176,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1989,,,,,,,,
14387,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103148,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,"Hoofer & Baker 2006, Carrera et al. 2010",,,,,,,,
14388,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103149,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,"Hoofer & Baker 2006, Carrera et al. 2010",,,,,,,,
14389,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103191,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
14390,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103207,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
14391,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103209,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
14392,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103210,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
14393,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103224,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
14394,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103227,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
14395,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103229,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
14396,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3705,Esmeraldas,"Mataje, Centro Comunal AWA, Estero El Salto","01°12'04"" N","78°33'42"" W",1.201111,-78.561667,250,Albuja 1989,,,,,,,,
14397,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 3737,Esmeraldas,"Mataje, Centro Comunal AWA, Estero El Salto","01°12'04"" N","78°33'42"" W",1.201111,-78.561667,250,Albuja 1989,,,,,,,,
14398,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103031,Esmeraldas,"Estacion Experimental ""La Chiquita""","01 13' 55.2"" N","78 45' 57.7"" W",1.232000,-78.766028,53,Carrera et al. 2010,,,,,,,,
14399,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103032,Esmeraldas,"Estacion Experimental ""La Chiquita""","01 13' 55.2"" N","78 45' 57.7"" W",1.232000,-78.766028,53,Carrera et al. 2010,,,,,,,,
14400,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 1968,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1989,,,,,,,,
14401,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 1970,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1989,,,,,,,,
14402,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 1971,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1989,,,,,,,,
14403,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 2048,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1989,,,,,,,,
14404,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 2058,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1989,,,,,,,,
14405,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103063,Esmeraldas,Finca Via Lita - San Lorenzo,"1°15'31"" N","78°46'51"" W",1.258611,-78.780833,53,Carrera et al. 2010,,,,,,,,
14406,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103064,Esmeraldas,Finca Via Lita - San Lorenzo,"1°15'31"" N","78°46'51"" W",1.258611,-78.780833,53,"Hoofer & Baker 2006, Carrera et al. 2010",,,,,,,,
14407,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103065,Esmeraldas,Finca Via Lita - San Lorenzo,"1°15'31"" N","78°46'51"" W",1.258611,-78.780833,53,"Hoofer & Baker 2006, Carrera et al. 2010",,,,,,,,
14408,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,MEPN 4385,Esmeraldas,San Lorenzo,01°16'  N,78°49'  W,1.266667,-78.816667,50,This Publication,,,,,,,,
14409,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103113,Esmeraldas,"Mataje, Base Naval","01 20' 45.6"" N"," 78 43' 00.1"" W",1.346000,-78.716669,87,Carrera et al. 2010,,,,,,,,
14410,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103121,Esmeraldas,"Mataje, Base Naval","01 20' 45.6"" N"," 78 43' 00.1"" W",1.346000,-78.716669,87,Carrera et al. 2010,,,,,,,,
14411,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,TTU 103122,Esmeraldas,"Mataje, Base Naval","01 20' 45.6"" N"," 78 43' 00.1"" W",1.346000,-78.716669,87,Carrera et al. 2010,,,,,,,,
14412,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,ACUNHC 1421,Imbabura,1 Km E Santa Rosa de Naranjal,"0 17' 33"" N","78 57' 38"" W",0.292500,-78.960556,450,Lee et al. 2010,,,,,,,,
14413,Phyllostomidae,Vampyriscus nymphaea,HFF,14.00,11 to 17 g (Tirira 2007),69.00,Pacifini et al. 2013,QCAZ 10532,Imbabura,1 Km E Santa Rosa de Naranjal,"0 17' 33"" N","78 57' 38"" W",0.292500,-78.960556,450,Lee et al. 2010,,,,,,,,
